964,"[(59, 0.20022222), (62, 0.20022222), (547, 0.20022221), (649, 0.20022221)]"
965,"[(78, 0.042691987), (112, 0.037078187), (133, 0.074115224), (215, 0.09676823), (329, 0.063466735), (349, 0.038054634), (380, 0.074115224), (476, 0.31477973), (513, 0.074115224), (551, 0.037078187), (707, 0.03707819), (746, 0.037078187), (769, 0.037078187)]"
966,"[(2, 0.050868213), (34, 0.038504276), (41, 0.038504276), (68, 0.03850427), (146, 0.064601876), (410, 0.038504276), (437, 0.038504276), (460, 0.038504276), (599, 0.03850427), (698, 0.038504276), (710, 0.038504276), (735, 0.038504276), (770, 0.4615812)]"
967,"[(303, 0.20022222), (327, 0.4002222), (698, 0.20022222)]"
968,"[(133, 0.33370373), (819, 0.3337037)]"
969,"[(63, 0.20022222), (424, 0.20022222), (496, 0.20022222), (530, 0.20022222)]"
970,"[(192, 0.13514571), (460, 0.2502778), (663, 0.07517997), (771, 0.2502778), (889, 0.04050763)]"
971,"[(387, 0.16685186), (812, 0.3335185), (838, 0.16685186), (854, 0.16685188)]"
972,"[(53, 0.07700855), (119, 0.07700855), (242, 0.07700855), (315, 0.07700855), (330, 0.07700856), (349, 0.07700855), (438, 0.15393162), (508, 0.07700856), (689, 0.07700855), (758, 0.07700855), (896, 0.07700854)]"
973,"[(7, 0.055617288), (223, 0.055617288), (277, 0.1620729), (387, 0.12002052), (471, 0.06626339), (520, 0.062180977), (626, 0.16672838), (664, 0.055617288), (671, 0.07722137), (694, 0.05972031), (832, 0.06406376)]"
974,"[(80, 0.11123458), (93, 0.4445679), (607, 0.22234567), (697, 0.111234576)]"
975,"[(20, 0.0418538), (37, 0.041712966), (216, 0.041712966), (338, 0.04171297), (361, 0.042668298), (400, 0.041712966), (460, 0.04294594), (462, 0.083379626), (470, 0.043644875), (515, 0.04222903), (551, 0.045550887), (592, 0.04500927), (610, 0.041712966), (714, 0.058958042), (735, 0.041712966), (777, 0.26255652)]"
976,"[(1, 0.07967498), (308, 0.14291003), (338, 0.04767196), (427, 0.056552432), (460, 0.04767196), (501, 0.047671966), (504, 0.04767196), (672, 0.04767196), (733, 0.06562347), (754, 0.08407505), (771, 0.04767196), (781, 0.04767196), (819, 0.1905291)]"
977,"[(121, 0.05888889), (190, 0.26958033), (216, 0.13886054), (322, 0.058888882), (330, 0.06086381), (462, 0.05888889), (649, 0.058888882), (769, 0.05888889), (783, 0.060368523), (883, 0.117712416)]"
978,"[(2, 0.097366095), (31, 0.0933123), (399, 0.16781604), (470, 0.091010116), (607, 0.11007595), (809, 0.0910101), (883, 0.2592074)]"
979,"[(71, 0.021300238), (126, 0.06385343), (149, 0.021300238), (195, 0.021300238), (208, 0.049108308), (247, 0.02223967), (279, 0.021300238), (351, 0.021300234), (361, 0.022061257), (371, 0.08513002), (372, 0.064944156), (483, 0.04257683), (504, 0.021300234), (557, 0.021300238), (571, 0.3476055), (658, 0.021868467), (733, 0.02171908), (747, 0.021300234), (794, 0.021300238), (852, 0.021300234), (889, 0.025110822)]"
980,"[(218, 0.04352657), (345, 0.043526564), (483, 0.8261353), (515, 0.043526564)]"
981,"[(22, 0.049220007), (23, 0.02263231), (25, 0.24492063), (126, 0.020430837), (297, 0.037410595), (349, 0.06317732), (361, 0.023381522), (371, 0.06227995), (386, 0.021833036), (443, 0.030557161), (445, 0.02043084), (483, 0.040839), (548, 0.030291153), (564, 0.02043084), (571, 0.12554187), (577, 0.02043084), (589, 0.020430837), (642, 0.06397008), (737, 0.02099754), (747, 0.040839)]"
982,"[(7, 0.07897661), (58, 0.02634503), (99, 0.22383308), (242, 0.026367536), (259, 0.030905986), (333, 0.049501084), (349, 0.026723824), (417, 0.026664888), (424, 0.02634503), (428, 0.071534425), (440, 0.026683057), (495, 0.05336942), (529, 0.026345028), (595, 0.02634503), (636, 0.028006535), (642, 0.026911056), (689, 0.031975333), (691, 0.02634503), (699, 0.02634503), (707, 0.02634503), (742, 0.033201553), (746, 0.026477745), (766, 0.028809391)]"
983,"[(7, 0.07897661), (58, 0.02634503), (99, 0.22395581), (242, 0.02636756), (259, 0.030910583), (333, 0.04939668), (349, 0.026723966), (417, 0.026665082), (424, 0.02634503), (428, 0.071552806), (440, 0.026682721), (495, 0.053370308), (529, 0.026345028), (595, 0.02634503), (636, 0.028008318), (642, 0.026911253), (689, 0.03196691), (691, 0.02634503), (699, 0.02634503), (707, 0.02634503), (742, 0.033162396), (746, 0.026477898), (766, 0.028812611)]"
984,"[(7, 0.07897661), (58, 0.02634503), (99, 0.22396323), (242, 0.026367549), (259, 0.03091036), (333, 0.049409114), (349, 0.026723865), (417, 0.026664972), (424, 0.02634503), (428, 0.07153977), (440, 0.02668289), (495, 0.05336991), (529, 0.026345028), (595, 0.02634503), (636, 0.028008498), (642, 0.026911104), (689, 0.031942457), (691, 0.02634503), (699, 0.02634503), (707, 0.02634503), (742, 0.03318339), (746, 0.026477827), (766, 0.028809989)]"
985,"[(43, 0.0910101), (63, 0.09101009), (212, 0.09101009), (268, 0.0910101), (617, 0.09101009), (714, 0.0910101), (875, 0.0910101), (883, 0.2728283)]"
986,"[(452, 0.20022222), (460, 0.20022222), (551, 0.20022222), (698, 0.20022222)]"
987,"[(7, 0.05269006), (68, 0.05269006), (318, 0.29707798), (329, 0.11828962), (361, 0.19984831), (387, 0.05855904), (427, 0.063359514), (583, 0.05269006), (785, 0.05269006)]"
988,"[(6, 0.10839273), (37, 0.05269006), (41, 0.075558774), (68, 0.05269006), (183, 0.15795322), (279, 0.05269006), (533, 0.05269006), (546, 0.05269006), (577, 0.10532135), (664, 0.05269006), (675, 0.07938181), (733, 0.05269006), (735, 0.05269006)]"
989,"[(253, 0.058888882), (362, 0.06704715), (387, 0.061106596), (640, 0.5654229), (678, 0.05888889), (747, 0.058888882), (754, 0.0713907)]"
990,"[(745, 0.5005556)]"
991,"[(134, 0.04352657), (175, 0.049593013), (340, 0.14971663), (361, 0.045215648), (410, 0.046094183), (501, 0.04352658), (504, 0.04352657), (558, 0.04352658), (714, 0.04352657), (720, 0.08148741), (804, 0.08139815), (854, 0.28596357)]"
992,"[(25, 0.05888889), (29, 0.05888889), (76, 0.05888889), (96, 0.05888866), (404, 0.05888889), (483, 0.117712416), (557, 0.05888889), (571, 0.117712416), (603, 0.05888889), (642, 0.05888889), (737, 0.17653546), (774, 0.05888889)]"
993,"[(292, 0.12513891), (378, 0.1251389), (406, 0.1251389), (460, 0.12513891), (489, 0.12513888), (762, 0.1251389), (771, 0.1251389)]"
994,"[(56, 0.16685183), (111, 0.16685186), (361, 0.16685186), (754, 0.16685186), (874, 0.16685183)]"
995,"[(7, 0.08342593), (62, 0.08342593), (494, 0.12265501), (607, 0.46086347), (640, 0.08342592), (647, 0.08342593)]"
996,"[(319, 0.2502778), (397, 0.2502778), (883, 0.25027776)]"
997,"[(119, 0.2502778), (212, 0.25027776), (433, 0.25027776)]"
998,"[(103, 0.066740744), (140, 0.07230316), (181, 0.06674074), (422, 0.066740744), (440, 0.15331258), (448, 0.11350225), (547, 0.13340741), (784, 0.26069963)]"
999,"[(103, 0.066740744), (140, 0.07247546), (181, 0.06674074), (422, 0.066740744), (440, 0.15331107), (448, 0.11350374), (547, 0.1334074), (784, 0.2532762)]"
1000,"[(93, 0.12041232), (223, 0.111234576), (291, 0.111234576), (635, 0.33345675), (794, 0.21316794)]"
1001,"[(540, 0.33370367), (704, 0.33370373)]"
1002,"[(215, 0.14301586), (338, 0.14301585), (377, 0.14301589), (486, 0.14301589), (551, 0.14301586), (566, 0.14301586)]"
1003,"[(413, 0.37513888), (604, 0.1251389), (698, 0.1251389), (805, 0.25013888)]"
1004,"[(460, 0.20022222), (533, 0.20022222), (578, 0.20022222), (771, 0.20022222)]"
1005,"[(274, 0.10011111), (289, 0.2001111), (372, 0.10011111), (433, 0.10011111), (504, 0.10011111), (531, 0.10011111), (707, 0.10011111), (848, 0.10011111)]"
1006,"[(71, 0.36373737), (223, 0.09101009), (244, 0.0910101), (474, 0.0910101), (515, 0.09101009), (583, 0.09101009), (671, 0.09101009)]"
1007,"[(288, 0.18852219), (460, 0.11170004), (617, 0.2001111), (858, 0.4001111)]"
1008,"[(56, 0.2001111), (325, 0.2001111), (369, 0.10011111), (535, 0.19977221), (683, 0.10011113), (775, 0.10011113)]"
1009,"[(79, 0.055617288), (111, 0.055617288), (242, 0.055655573), (537, 0.055617288), (649, 0.72224563)]"
1010,"[(7, 0.07150794), (111, 0.1429365), (530, 0.1429365), (537, 0.35722223), (649, 0.21436508)]"
1011,"[(68, 0.10011111), (72, 0.10011111), (111, 0.10011111), (185, 0.30011111), (292, 0.100111105), (460, 0.10011113), (470, 0.10011111)]"
1012,"[(651, 0.68256), (699, 0.07700855), (709, 0.15393163)]"
1013,"[(20, 0.07700854), (460, 0.07700854), (592, 0.07700854), (603, 0.07700854), (610, 0.07700854), (720, 0.15370677), (756, 0.30777776), (818, 0.07700855)]"
1014,"[(154, 0.08342592), (375, 0.08342593), (387, 0.22272862), (406, 0.10814414), (534, 0.08342593), (583, 0.08342593), (651, 0.08342593), (752, 0.08342593), (846, 0.08607167)]"
1015,"[(2, 0.037078187), (53, 0.037078187), (168, 0.037078194), (174, 0.074115224), (360, 0.037078187), (371, 0.037078194), (450, 0.03707549), (606, 0.4444856), (609, 0.037078187), (720, 0.037042014), (784, 0.037078187), (834, 0.037078187), (838, 0.037078187), (848, 0.037078187)]"
1016,"[(279, 0.33370373), (475, 0.33370373)]"
1017,"[(104, 0.14231561), (242, 0.22234567), (359, 0.1253406), (547, 0.17715864), (796, 0.11123458), (888, 0.11123456)]"
1018,"[(29, 0.11418111), (33, 0.03707819), (71, 0.04304996), (83, 0.043258052), (218, 0.03707819), (272, 0.04830992), (273, 0.07878392), (365, 0.037078194), (520, 0.03707819), (541, 0.037432626), (553, 0.037078194), (638, 0.041185495), (639, 0.11115226), (648, 0.03707819), (663, 0.05549033), (783, 0.037166867), (863, 0.04729494), (883, 0.0839291)]"
1019,"[(37, 0.03673504), (66, 0.031284727), (123, 0.068067096), (126, 0.031284723), (265, 0.031284723), (452, 0.031284723), (459, 0.03128472), (547, 0.06519911), (548, 0.114062786), (551, 0.041615937), (583, 0.031284723), (619, 0.07841185), (667, 0.03128472), (693, 0.031284723), (706, 0.08114683), (716, 0.035158593), (749, 0.09565829), (756, 0.03128472), (879, 0.071791686)]"
1020,"[(142, 0.75013894), (225, 0.1251389)]"
1021,"[(121, 0.058888886), (513, 0.058888886), (579, 0.06441184), (592, 0.05888889), (665, 0.5827777), (717, 0.058888886), (883, 0.058888886)]"
1022,"[(79, 0.20022222), (133, 0.20022222), (392, 0.20022222), (489, 0.20022222)]"
1023,"[(361, 0.2502778), (375, 0.2502778), (846, 0.2502778)]"
1024,"[(15, 0.06256945), (17, 0.12506945), (290, 0.06256944), (291, 0.06256945), (334, 0.062569454), (432, 0.43756944), (745, 0.12504084)]"
1025,"[(247, 0.08342593), (255, 0.26869747), (298, 0.2314877), (413, 0.08342593), (566, 0.08342594), (648, 0.08342593), (691, 0.08342593)]"
1026,"[(7, 0.08826797), (111, 0.036819734), (122, 0.06967354), (215, 0.07975638), (294, 0.029444441), (301, 0.031525876), (432, 0.029444445), (480, 0.0736654), (487, 0.04393819), (537, 0.034025665), (551, 0.042363275), (607, 0.03219992), (619, 0.031156491), (671, 0.040518697), (684, 0.21957831), (773, 0.035353594), (801, 0.053411886)]"
1027,"[(104, 0.100111105), (111, 0.2001111), (173, 0.100111105), (318, 0.10011113), (581, 0.10011113), (828, 0.2001111), (854, 0.10011113)]"
1028,"[(96, 0.04352657), (133, 0.043526568), (144, 0.04352657), (491, 0.044644352), (515, 0.087004825), (725, 0.04352657), (758, 0.4771914), (842, 0.087004825), (889, 0.087004825)]"
1029,"[(78, 0.6895201), (371, 0.07700854), (387, 0.079881586), (848, 0.07700855)]"
1030,"[(181, 0.08904244), (455, 0.061958034), (583, 0.050055552), (626, 0.050055556), (674, 0.40005556), (729, 0.10005555), (883, 0.1991662)]"
1031,"[(86, 0.050055552), (101, 0.050055556), (175, 0.0851914), (326, 0.050234776), (377, 0.05542305), (450, 0.053697545), (484, 0.29627365), (667, 0.050055552), (694, 0.053658217), (754, 0.122481585), (889, 0.08348422)]"
1032,"[(140, 0.1251389), (555, 0.1251389), (770, 0.25013888), (771, 0.24977577), (846, 0.12513888)]"
1033,"[(22, 0.07150794), (223, 0.07150794), (287, 0.21436505), (359, 0.20755495), (361, 0.076091155), (513, 0.07294363), (583, 0.072299175), (626, 0.071507946), (851, 0.071507946)]"
1034,"[(61, 0.12669232), (78, 0.056337822), (103, 0.05269006), (232, 0.052690066), (311, 0.6058977), (349, 0.05341131)]"
1035,"[(196, 0.29632202), (631, 0.16685183), (710, 0.16685183), (754, 0.20404834)]"
1036,"[(159, 0.06256945), (338, 0.06256945), (422, 0.06256945), (543, 0.06256945), (547, 0.10650631), (653, 0.12743619), (697, 0.07119303), (702, 0.0645197), (742, 0.24763486), (783, 0.07062656)]"
1037,"[(159, 0.06256944), (338, 0.06256944), (422, 0.06256944), (543, 0.06256945), (547, 0.106684044), (653, 0.12743816), (697, 0.0712029), (702, 0.06452019), (742, 0.24742737), (783, 0.070644)]"
1038,"[(40, 0.7001111), (422, 0.10011111), (603, 0.10011111)]"
1039,"[(230, 0.0910101), (279, 0.0910101), (417, 0.0910101), (427, 0.091010116), (553, 0.0910101), (592, 0.0910101), (616, 0.0910101), (671, 0.09100099), (704, 0.0910101), (757, 0.0910101)]"
1040,"[(78, 0.08401843), (515, 0.118167326), (532, 0.30584735), (583, 0.071507946), (648, 0.07150794), (716, 0.07150794), (754, 0.1351415), (888, 0.07150794)]"
1041,"[(61, 0.06947216), (74, 0.017563354), (100, 0.017563356), (104, 0.04433215), (185, 0.01756335), (219, 0.05739036), (289, 0.020042194), (312, 0.03168213), (387, 0.041360367), (482, 0.022575554), (496, 0.017563354), (508, 0.01756335), (522, 0.17545809), (548, 0.10980189), (551, 0.021444406), (583, 0.017563354), (597, 0.017563354), (647, 0.017563354), (651, 0.037513193), (671, 0.017563354), (699, 0.01756335), (747, 0.052651074), (761, 0.017748643), (772, 0.018604515), (839, 0.01756335), (840, 0.019272877), (862, 0.017783605), (869, 0.032671873)]"
1042,"[(146, 0.20662594), (213, 0.07700855), (361, 0.07870594), (470, 0.07700855), (482, 0.07700855), (671, 0.07700855), (771, 0.07423404), (786, 0.07700855), (805, 0.07700855), (832, 0.09953991)]"
1043,"[(146, 0.20659508), (213, 0.07700855), (361, 0.07870579), (470, 0.07700855), (482, 0.07700855), (671, 0.07700855), (771, 0.07695795), (786, 0.07700855), (805, 0.07700855), (832, 0.09957092)]"
1044,"[(20, 0.04352657), (63, 0.044181995), (267, 0.13048309), (273, 0.044347674), (307, 0.043526568), (332, 0.043526568), (367, 0.04352657), (525, 0.09440441), (548, 0.10660844), (551, 0.043526568), (583, 0.04352657), (647, 0.04727953), (706, 0.10484712), (777, 0.06641091), (863, 0.0575238)]"
1045,"[(10, 0.052690066), (29, 0.052690066), (34, 0.052690055), (158, 0.1826394), (188, 0.052690066), (399, 0.10532163), (520, 0.052690055), (555, 0.115234755), (558, 0.060780287), (617, 0.052690066), (725, 0.052690066), (754, 0.06263209), (783, 0.052690055)]"
1046,"[(33, 0.08342593), (110, 0.08342592), (528, 0.08342592), (626, 0.3334259), (883, 0.23187856), (889, 0.101639934)]"
1047,"[(2, 0.0687939), (360, 0.06256944), (494, 0.08154781), (771, 0.06256945), (794, 0.09986662), (834, 0.06256944), (871, 0.43756944), (888, 0.06256944)]"
1048,"[(62, 0.08342593), (202, 0.3334259), (392, 0.08342593), (543, 0.1149705), (779, 0.13521469), (794, 0.16675925)]"
1049,"[(175, 0.1539316), (208, 0.07700855), (267, 0.077008545), (290, 0.077008545), (354, 0.07700855), (494, 0.1539316), (522, 0.15393162), (649, 0.077008545), (847, 0.077008545)]"
1050,"[(176, 0.059472512), (181, 0.06523791), (244, 0.058888882), (427, 0.05888889), (452, 0.05888889), (609, 0.13122034), (638, 0.15717217), (698, 0.05888889), (883, 0.2931062)]"
1051,"[(22, 0.16685186), (25, 0.16685186), (56, 0.16685186), (158, 0.16685186), (667, 0.16685186)]"
1052,"[(17, 0.091010116), (243, 0.10292246), (423, 0.0910101), (440, 0.0910101), (524, 0.17000684), (611, 0.0910101), (651, 0.0910101), (819, 0.18191919)]"
1053,"[(17, 0.091010116), (243, 0.102913044), (423, 0.0910101), (440, 0.0910101), (524, 0.17001626), (611, 0.0910101), (651, 0.0910101), (819, 0.18191919)]"
1054,"[(33, 0.20022222), (290, 0.20022222), (607, 0.20022222), (677, 0.20022222)]"
1055,"[(146, 0.24011783), (307, 0.04550505), (340, 0.051548477), (417, 0.046194114), (425, 0.04550505), (556, 0.27277777), (773, 0.051824868), (794, 0.20121741)]"
1056,"[(68, 0.16685188), (133, 0.16685185), (312, 0.16685185), (528, 0.16685185), (661, 0.16685185)]"
1057,"[(217, 0.48973516), (364, 0.12513888), (460, 0.13554262), (818, 0.1251389)]"
1058,"[(62, 0.056532968), (111, 0.043014545), (141, 0.1986797), (188, 0.041712966), (312, 0.11709701), (355, 0.05332446), (367, 0.041712966), (509, 0.045495808), (569, 0.04171297), (583, 0.041712966), (607, 0.08052602), (706, 0.04171297), (717, 0.042017937), (757, 0.1137282)]"
1059,"[(133, 0.07150794), (344, 0.07150794), (543, 0.07150794), (661, 0.4997015), (707, 0.07150793), (779, 0.07188581), (785, 0.07150794)]"
1060,"[(22, 0.16675927), (769, 0.58342594), (883, 0.08342594), (893, 0.08342594)]"
1061,"[(10, 0.33644786), (40, 0.19825087), (59, 0.10181595), (422, 0.0910101), (683, 0.0910101), (898, 0.0910101)]"
1062,"[(462, 0.16685185), (540, 0.3247195), (630, 0.16685185), (847, 0.16685185)]"
1063,"[(399, 0.25027755), (500, 0.2502778), (745, 0.2502749)]"
1064,"[(2, 0.114805475), (22, 0.111234576), (139, 0.11256882), (509, 0.111234576), (874, 0.111234576), (883, 0.32855165)]"
1065,"[(849, 0.667037)]"
1066,"[(413, 0.1251389), (443, 0.1636357), (470, 0.5866421)]"
1067,"[(385, 0.5001852), (883, 0.3335185)]"
1068,"[(173, 0.16685186), (729, 0.16685186), (777, 0.16685186), (819, 0.16685183), (888, 0.16685186)]"
1069,"[(360, 0.09854519), (470, 0.81074774)]"
1070,"[(31, 0.15990533), (93, 0.17671235), (149, 0.023660492), (443, 0.35464245), (465, 0.14301588)]"
1071,"[(96, 0.20022222), (211, 0.20022222), (375, 0.20022222), (650, 0.20022222)]"
1072,"[(294, 0.28004444), (301, 0.08617361), (345, 0.040044446), (361, 0.041434836), (378, 0.091683455), (448, 0.049182177), (598, 0.04004445), (607, 0.15484591), (671, 0.051748134), (699, 0.040044446), (771, 0.04004445), (786, 0.04524297)]"
1073,"[(175, 0.14427502), (331, 0.08342593), (456, 0.08342593), (462, 0.08342592), (525, 0.20159195), (568, 0.13812771), (757, 0.18303911)]"
1074,"[(278, 0.555679), (460, 0.22234568), (509, 0.111234546)]"
1075,"[(35, 0.25013888), (372, 0.5001389), (566, 0.1251389)]"
1076,"[(849, 0.667037)]"
1077,"[(34, 0.20022222), (303, 0.20022222), (460, 0.20022222), (684, 0.20022222)]"
1078,"[(41, 0.10673343), (92, 0.06256945), (312, 0.12506944), (355, 0.3336297), (390, 0.06256945), (706, 0.0750982), (709, 0.17231643)]"
1079,"[(149, 0.50942695), (410, 0.0910101), (525, 0.20917022), (583, 0.0910101)]"
1080,"[(242, 0.10011111), (261, 0.10011111), (292, 0.10011111), (330, 0.10011113), (456, 0.30011111), (555, 0.10011111), (699, 0.100111105)]"
1081,"[(340, 0.22697146), (583, 0.08342592), (591, 0.3334259), (611, 0.16675925), (773, 0.10654705)]"
1082,"[(374, 0.2502778), (544, 0.2502778), (771, 0.2502778)]"
1083,"[(397, 0.100111105), (544, 0.100111105), (547, 0.100111105), (570, 0.2001111), (648, 0.12460263), (825, 0.17561962), (888, 0.10011113)]"
1084,"[(74, 0.0910101), (175, 0.17589174), (242, 0.09737625), (267, 0.09401291), (452, 0.0910101), (699, 0.0910101), (746, 0.09350097), (849, 0.17608681)]"
1085,"[(486, 0.055617288), (575, 0.055617288), (779, 0.05561728), (785, 0.65278137), (819, 0.12511986)]"
1086,"[(279, 0.08342594), (341, 0.2500926), (503, 0.08342594), (544, 0.08342594), (558, 0.16675925), (575, 0.08342592), (630, 0.16675925)]"
1087,"[(78, 0.16685188), (544, 0.16685183), (621, 0.2684935), (777, 0.23187687)]"
1088,"[(137, 0.111234576), (242, 0.22014469), (279, 0.111234576), (375, 0.111234576), (645, 0.22234567), (875, 0.111234576)]"
1089,"[(34, 0.09101009), (387, 0.09101009), (435, 0.54555553), (466, 0.091010116), (706, 0.09101009)]"
1090,"[(7, 0.05888889), (43, 0.06108962), (56, 0.07979193), (64, 0.058888882), (79, 0.05888889), (215, 0.09330248), (449, 0.20653749), (462, 0.05888889), (636, 0.058888882), (757, 0.08901706), (856, 0.05888889), (883, 0.05888889)]"
1091,"[(56, 0.1527508), (64, 0.02383598), (107, 0.02801558), (174, 0.0476455), (408, 0.02383598), (410, 0.029439326), (547, 0.031655114), (548, 0.04511769), (578, 0.023835978), (583, 0.02383598), (592, 0.023911856), (596, 0.058746666), (597, 0.0476455), (649, 0.029840713), (671, 0.03746117), (721, 0.2619312), (794, 0.03654433), (867, 0.02680773), (898, 0.02383598)]"
1092,"[(621, 0.14301588), (776, 0.14301586), (819, 0.285873), (883, 0.285873)]"
1093,"[(243, 0.16685183), (289, 0.16685183), (544, 0.16685183), (557, 0.16685186), (846, 0.16685186)]"
1094,"[(7, 0.07700856), (61, 0.08299593), (307, 0.57753223), (452, 0.07700855), (848, 0.108958974)]"
1095,"[(68, 0.08342593), (162, 0.2500926), (464, 0.2500926), (501, 0.08342594), (655, 0.08342593), (747, 0.08342593), (882, 0.08342593)]"
1096,"[(188, 0.16685183), (290, 0.16685186), (355, 0.16685183), (432, 0.16685186), (544, 0.16685186)]"
1097,"[(169, 0.10011111), (215, 0.16118677), (683, 0.10011111), (819, 0.12159519), (838, 0.41755137)]"
1098,"[(111, 0.055617288), (247, 0.05561728), (297, 0.05561728), (369, 0.05722091), (410, 0.055617288), (443, 0.19495071), (445, 0.055617288), (525, 0.08085506), (583, 0.055617288), (626, 0.16672839), (740, 0.055617288), (795, 0.055617288)]"
1099,"[(175, 0.051761698), (199, 0.021300238), (218, 0.021300238), (239, 0.055869423), (264, 0.021300234), (267, 0.021300238), (279, 0.021300238), (301, 0.04257683), (318, 0.021300234), (360, 0.024495116), (364, 0.021300238), (388, 0.021300234), (435, 0.021300238), (484, 0.03838548), (517, 0.021300238), (520, 0.021300234), (521, 0.021300234), (535, 0.021300238), (548, 0.06265255), (551, 0.04257683), (583, 0.06385343), (636, 0.022296716), (717, 0.021300238), (737, 0.14895982), (747, 0.021300238), (776, 0.021300238), (848, 0.021300234), (875, 0.021300234), (883, 0.04257683)]"
1100,"[(133, 0.10011111), (514, 0.10011111), (682, 0.5001111), (775, 0.2001111)]"
1101,"[(477, 0.50027776), (849, 0.2502778)]"
1102,"[(103, 0.051605947), (133, 0.04767196), (267, 0.04804192), (455, 0.10055096), (472, 0.047671955), (521, 0.047671955), (528, 0.04767196), (547, 0.049519993), (552, 0.095291), (607, 0.04767196), (661, 0.057977762), (675, 0.16881135), (680, 0.04767196), (725, 0.047671955), (745, 0.04767196)]"
1103,"[(463, 0.14301588), (499, 0.14301589), (626, 0.14301588), (883, 0.42873016)]"
1104,"[(301, 0.084291965), (359, 0.39814046), (483, 0.08342593), (745, 0.26605108), (847, 0.085220195)]"
1105,"[(78, 0.33370373), (754, 0.33370367)]"
1106,"[(2, 0.10678325), (55, 0.066740744), (87, 0.066740744), (162, 0.20007406), (297, 0.07745385), (389, 0.25602764), (491, 0.09336491), (751, 0.066740744)]"
1107,"[(53, 0.16685186), (863, 0.33351853), (883, 0.3335185)]"
1108,"[(17, 0.077008545), (279, 0.077008545), (424, 0.46162394), (469, 0.07700855), (530, 0.077008545), (586, 0.07700855), (611, 0.077008545)]"
1109,"[(96, 0.15795307), (206, 0.05269006), (361, 0.07058027), (365, 0.05269006), (375, 0.052690055), (500, 0.14379962), (551, 0.052690066), (621, 0.101585016), (671, 0.05269006), (775, 0.05269006), (883, 0.1579532)]"
1110,"[(506, 0.25027776), (544, 0.2502778), (566, 0.2502778)]"
1111,"[(6, 0.87513894)]"
1112,"[(667, 0.5005556)]"
1113,"[(40, 0.16685188), (452, 0.16685183), (529, 0.16685183), (776, 0.16685183), (849, 0.16685183)]"
1114,"[(95, 0.66679007), (604, 0.11123456), (830, 0.11123456)]"
1115,"[(10, 0.07150794), (163, 0.19462885), (270, 0.07150793), (516, 0.07150793), (650, 0.16267274), (683, 0.07150794), (788, 0.07150794), (819, 0.07150794), (875, 0.071507946), (889, 0.07150793)]"
1116,"[(176, 0.100970306), (329, 0.10011111), (391, 0.100111105), (671, 0.2001111), (794, 0.11721524), (883, 0.28214777)]"
1117,"[(51, 0.2774984), (146, 0.10457892), (215, 0.16808683), (265, 0.029444445), (319, 0.029444445), (540, 0.035126194), (558, 0.066838406), (592, 0.032535743), (643, 0.029444445), (675, 0.03401154), (698, 0.03122083), (734, 0.045453988), (834, 0.057917096), (893, 0.029444445)]"
1118,"[(59, 0.20039201), (64, 0.09101009), (487, 0.12215832), (539, 0.09101009), (715, 0.1819192), (801, 0.0910101), (812, 0.13229816)]"
1119,"[(56, 0.100111105), (135, 0.10011111), (164, 0.10011111), (551, 0.100111105), (715, 0.100111105), (874, 0.4001111)]"
1120,"[(71, 0.033370372), (244, 0.03713076), (279, 0.03337037), (349, 0.033557113), (477, 0.03337037), (592, 0.06676475), (597, 0.033370372), (648, 0.033370372), (649, 0.033370372), (671, 0.043713775), (732, 0.54883313), (888, 0.036889326)]"
1121,"[(17, 0.066740744), (515, 0.06895609), (551, 0.07295777), (626, 0.066740744), (819, 0.07037376), (888, 0.5880087)]"
1122,"[(12, 0.24694295), (22, 0.05848122), (56, 0.08767614), (371, 0.04550505), (398, 0.045505047), (410, 0.12672141), (460, 0.045505047), (589, 0.04550505), (656, 0.07133988), (682, 0.09095959), (706, 0.045505047), (747, 0.04550505)]"
1123,"[(558, 0.7690065), (883, 0.11123456)]"
1124,"[(244, 0.27282825), (603, 0.0910101), (667, 0.0910101), (698, 0.0331845), (706, 0.14883572), (747, 0.0910101), (883, 0.18191919)]"
1125,"[(62, 0.07024241), (73, 0.06256945), (314, 0.07176229), (495, 0.06256945), (515, 0.16927719), (551, 0.07826518), (586, 0.06672479), (656, 0.06256944), (669, 0.07322954), (671, 0.094640635), (762, 0.06391351), (883, 0.06256945)]"
1126,"[(607, 0.28587303), (656, 0.27353898), (754, 0.29820707)]"
1127,"[(215, 0.42873016), (462, 0.14301588), (576, 0.25300947), (849, 0.03302229)]"
1128,"[(7, 0.06674074), (218, 0.066740744), (428, 0.08347315), (431, 0.066740744), (495, 0.06853458), (553, 0.066740744), (558, 0.08006211), (699, 0.07538752), (734, 0.17272298), (754, 0.09423856), (768, 0.0927663)]"
1129,"[(80, 0.3637374), (96, 0.0910101), (111, 0.0910101), (483, 0.0910101), (592, 0.09101009), (880, 0.18191919)]"
1130,"[(427, 0.20499294), (800, 0.20558903), (849, 0.3900847)]"
1131,"[(23, 0.14616609), (95, 0.09371689), (96, 0.08004444), (233, 0.040044446), (278, 0.1406399), (323, 0.05710363), (363, 0.040044446), (400, 0.040044446), (450, 0.04004444), (484, 0.040044446), (547, 0.09480052), (742, 0.10783962), (800, 0.040044446)]"
